tag,version,cve,function
OpenSSL_0_9_8-beta4,openssl-0.9.8-beta4,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8-beta4,openssl-0.9.8-beta4,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8-beta4,openssl-0.9.8-beta4,CVE-2021-4044,SSL_do_handshake
OpenSSL_0_9_8-beta5,openssl-0.9.8-beta5,CVE-2021-4044,X509_verify_cert
OpenSSL_0_9_8-beta5,openssl-0.9.8-beta5,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_0_9_8-beta5,openssl-0.9.8-beta5,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8-beta5,openssl-0.9.8-beta5,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8-beta5,openssl-0.9.8-beta5,CVE-2021-4044,SSL_do_handshake
OpenSSL_0_9_8-beta6,openssl-0.9.8-beta6,CVE-2021-4044,X509_verify_cert
OpenSSL_0_9_8-beta6,openssl-0.9.8-beta6,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_0_9_8-beta6,openssl-0.9.8-beta6,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8-beta6,openssl-0.9.8-beta6,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8-beta6,openssl-0.9.8-beta6,CVE-2021-4044,SSL_do_handshake
OpenSSL_0_9_8-post-auto-reformat,openssl-0.9.8-post-auto-reformat,CVE-2021-4044,X509_verify_cert
OpenSSL_0_9_8-post-auto-reformat,openssl-0.9.8-post-auto-reformat,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_0_9_8-post-auto-reformat,openssl-0.9.8-post-auto-reformat,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8-post-auto-reformat,openssl-0.9.8-post-auto-reformat,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8-post-auto-reformat,openssl-0.9.8-post-auto-reformat,CVE-2021-4044,SSL_do_handshake
OpenSSL_0_9_8-post-reformat,openssl-0.9.8-post-reformat,CVE-2021-4044,X509_verify_cert
OpenSSL_0_9_8-post-reformat,openssl-0.9.8-post-reformat,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_0_9_8-post-reformat,openssl-0.9.8-post-reformat,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8-post-reformat,openssl-0.9.8-post-reformat,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8-post-reformat,openssl-0.9.8-post-reformat,CVE-2021-4044,SSL_do_handshake
OpenSSL_0_9_8-pre-auto-reformat,openssl-0.9.8-pre-auto-reformat,CVE-2021-4044,X509_verify_cert
OpenSSL_0_9_8-pre-auto-reformat,openssl-0.9.8-pre-auto-reformat,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_0_9_8-pre-auto-reformat,openssl-0.9.8-pre-auto-reformat,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8-pre-auto-reformat,openssl-0.9.8-pre-auto-reformat,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8-pre-auto-reformat,openssl-0.9.8-pre-auto-reformat,CVE-2021-4044,SSL_do_handshake
OpenSSL_0_9_8-pre-reformat,openssl-0.9.8-pre-reformat,CVE-2021-4044,X509_verify_cert
OpenSSL_0_9_8-pre-reformat,openssl-0.9.8-pre-reformat,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_0_9_8-pre-reformat,openssl-0.9.8-pre-reformat,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8-pre-reformat,openssl-0.9.8-pre-reformat,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8-pre-reformat,openssl-0.9.8-pre-reformat,CVE-2021-4044,SSL_do_handshake
OpenSSL_0_9_8a,openssl-0.9.8a,CVE-2021-4044,X509_verify_cert
OpenSSL_0_9_8a,openssl-0.9.8a,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_0_9_8a,openssl-0.9.8a,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8a,openssl-0.9.8a,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8a,openssl-0.9.8a,CVE-2021-4044,SSL_do_handshake
OpenSSL_0_9_8b,openssl-0.9.8b,CVE-2021-4044,X509_verify_cert
OpenSSL_0_9_8b,openssl-0.9.8b,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_0_9_8b,openssl-0.9.8b,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8b,openssl-0.9.8b,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8b,openssl-0.9.8b,CVE-2021-4044,SSL_do_handshake
OpenSSL_0_9_8c,openssl-0.9.8c,CVE-2021-4044,X509_verify_cert
OpenSSL_0_9_8c,openssl-0.9.8c,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_0_9_8c,openssl-0.9.8c,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8c,openssl-0.9.8c,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8c,openssl-0.9.8c,CVE-2021-4044,SSL_do_handshake
OpenSSL_0_9_8d,openssl-0.9.8d,CVE-2021-4044,X509_verify_cert
OpenSSL_0_9_8d,openssl-0.9.8d,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_0_9_8d,openssl-0.9.8d,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8d,openssl-0.9.8d,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8d,openssl-0.9.8d,CVE-2021-4044,SSL_do_handshake
OpenSSL_0_9_8e,openssl-0.9.8e,CVE-2021-4044,X509_verify_cert
OpenSSL_0_9_8e,openssl-0.9.8e,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_0_9_8e,openssl-0.9.8e,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8e,openssl-0.9.8e,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8e,openssl-0.9.8e,CVE-2021-4044,SSL_do_handshake
OpenSSL_0_9_8f,openssl-0.9.8f,CVE-2021-4044,X509_verify_cert
OpenSSL_0_9_8f,openssl-0.9.8f,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_0_9_8f,openssl-0.9.8f,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8f,openssl-0.9.8f,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8f,openssl-0.9.8f,CVE-2021-4044,SSL_do_handshake
OpenSSL_0_9_8g,openssl-0.9.8g,CVE-2021-4044,X509_verify_cert
OpenSSL_0_9_8g,openssl-0.9.8g,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_0_9_8g,openssl-0.9.8g,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8g,openssl-0.9.8g,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8g,openssl-0.9.8g,CVE-2021-4044,SSL_do_handshake
OpenSSL_0_9_8h,openssl-0.9.8h,CVE-2021-4044,X509_verify_cert
OpenSSL_0_9_8h,openssl-0.9.8h,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_0_9_8h,openssl-0.9.8h,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8h,openssl-0.9.8h,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8h,openssl-0.9.8h,CVE-2021-4044,SSL_do_handshake
OpenSSL_0_9_8i,openssl-0.9.8i,CVE-2021-4044,X509_verify_cert
OpenSSL_0_9_8i,openssl-0.9.8i,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_0_9_8i,openssl-0.9.8i,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8i,openssl-0.9.8i,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8i,openssl-0.9.8i,CVE-2021-4044,SSL_do_handshake
OpenSSL_0_9_8j,openssl-0.9.8j,CVE-2021-4044,X509_verify_cert
OpenSSL_0_9_8j,openssl-0.9.8j,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_0_9_8j,openssl-0.9.8j,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8j,openssl-0.9.8j,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8j,openssl-0.9.8j,CVE-2021-4044,SSL_do_handshake
OpenSSL_0_9_8k,openssl-0.9.8k,CVE-2021-4044,X509_verify_cert
OpenSSL_0_9_8k,openssl-0.9.8k,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_0_9_8k,openssl-0.9.8k,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8k,openssl-0.9.8k,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8k,openssl-0.9.8k,CVE-2021-4044,SSL_do_handshake
OpenSSL_0_9_8l,openssl-0.9.8l,CVE-2021-4044,X509_verify_cert
OpenSSL_0_9_8l,openssl-0.9.8l,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_0_9_8l,openssl-0.9.8l,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8l,openssl-0.9.8l,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8l,openssl-0.9.8l,CVE-2021-4044,SSL_do_handshake
OpenSSL_0_9_8m,openssl-0.9.8m,CVE-2021-4044,X509_verify_cert
OpenSSL_0_9_8m,openssl-0.9.8m,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_0_9_8m,openssl-0.9.8m,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8m,openssl-0.9.8m,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8m,openssl-0.9.8m,CVE-2021-4044,SSL_do_handshake
OpenSSL_0_9_8m-beta1,openssl-0.9.8m-beta1,CVE-2021-4044,X509_verify_cert
OpenSSL_0_9_8m-beta1,openssl-0.9.8m-beta1,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_0_9_8m-beta1,openssl-0.9.8m-beta1,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8m-beta1,openssl-0.9.8m-beta1,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8m-beta1,openssl-0.9.8m-beta1,CVE-2021-4044,SSL_do_handshake
OpenSSL_0_9_8n,openssl-0.9.8n,CVE-2021-4044,X509_verify_cert
OpenSSL_0_9_8n,openssl-0.9.8n,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_0_9_8n,openssl-0.9.8n,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8n,openssl-0.9.8n,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8n,openssl-0.9.8n,CVE-2021-4044,SSL_do_handshake
OpenSSL_0_9_8o,openssl-0.9.8o,CVE-2021-4044,X509_verify_cert
OpenSSL_0_9_8o,openssl-0.9.8o,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_0_9_8o,openssl-0.9.8o,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8o,openssl-0.9.8o,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8o,openssl-0.9.8o,CVE-2021-4044,SSL_do_handshake
OpenSSL_0_9_8p,openssl-0.9.8p,CVE-2021-4044,X509_verify_cert
OpenSSL_0_9_8p,openssl-0.9.8p,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_0_9_8p,openssl-0.9.8p,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8p,openssl-0.9.8p,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8p,openssl-0.9.8p,CVE-2021-4044,SSL_do_handshake
OpenSSL_0_9_8q,openssl-0.9.8q,CVE-2021-4044,X509_verify_cert
OpenSSL_0_9_8q,openssl-0.9.8q,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_0_9_8q,openssl-0.9.8q,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8q,openssl-0.9.8q,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8q,openssl-0.9.8q,CVE-2021-4044,SSL_do_handshake
OpenSSL_0_9_8r,openssl-0.9.8r,CVE-2021-4044,X509_verify_cert
OpenSSL_0_9_8r,openssl-0.9.8r,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_0_9_8r,openssl-0.9.8r,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8r,openssl-0.9.8r,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8r,openssl-0.9.8r,CVE-2021-4044,SSL_do_handshake
OpenSSL_0_9_8s,openssl-0.9.8s,CVE-2021-4044,X509_verify_cert
OpenSSL_0_9_8s,openssl-0.9.8s,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_0_9_8s,openssl-0.9.8s,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8s,openssl-0.9.8s,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8s,openssl-0.9.8s,CVE-2021-4044,SSL_do_handshake
OpenSSL_0_9_8t,openssl-0.9.8t,CVE-2021-4044,X509_verify_cert
OpenSSL_0_9_8t,openssl-0.9.8t,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_0_9_8t,openssl-0.9.8t,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8t,openssl-0.9.8t,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8t,openssl-0.9.8t,CVE-2021-4044,SSL_do_handshake
OpenSSL_0_9_8u,openssl-0.9.8u,CVE-2021-4044,X509_verify_cert
OpenSSL_0_9_8u,openssl-0.9.8u,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_0_9_8u,openssl-0.9.8u,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8u,openssl-0.9.8u,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8u,openssl-0.9.8u,CVE-2021-4044,SSL_do_handshake
OpenSSL_0_9_8v,openssl-0.9.8v,CVE-2021-4044,X509_verify_cert
OpenSSL_0_9_8v,openssl-0.9.8v,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_0_9_8v,openssl-0.9.8v,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8v,openssl-0.9.8v,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8v,openssl-0.9.8v,CVE-2021-4044,SSL_do_handshake
OpenSSL_0_9_8w,openssl-0.9.8w,CVE-2021-4044,X509_verify_cert
OpenSSL_0_9_8w,openssl-0.9.8w,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_0_9_8w,openssl-0.9.8w,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8w,openssl-0.9.8w,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8w,openssl-0.9.8w,CVE-2021-4044,SSL_do_handshake
OpenSSL_0_9_8x,openssl-0.9.8x,CVE-2021-4044,X509_verify_cert
OpenSSL_0_9_8x,openssl-0.9.8x,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_0_9_8x,openssl-0.9.8x,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8x,openssl-0.9.8x,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8x,openssl-0.9.8x,CVE-2021-4044,SSL_do_handshake
OpenSSL_0_9_8y,openssl-0.9.8y,CVE-2021-4044,X509_verify_cert
OpenSSL_0_9_8y,openssl-0.9.8y,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_0_9_8y,openssl-0.9.8y,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8y,openssl-0.9.8y,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8y,openssl-0.9.8y,CVE-2021-4044,SSL_do_handshake
OpenSSL_0_9_8za,openssl-0.9.8za,CVE-2021-4044,X509_verify_cert
OpenSSL_0_9_8za,openssl-0.9.8za,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_0_9_8za,openssl-0.9.8za,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8za,openssl-0.9.8za,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8za,openssl-0.9.8za,CVE-2021-4044,SSL_do_handshake
OpenSSL_0_9_8zb,openssl-0.9.8zb,CVE-2021-4044,X509_verify_cert
OpenSSL_0_9_8zb,openssl-0.9.8zb,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_0_9_8zb,openssl-0.9.8zb,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8zb,openssl-0.9.8zb,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8zb,openssl-0.9.8zb,CVE-2021-4044,SSL_do_handshake
OpenSSL_0_9_8zc,openssl-0.9.8zc,CVE-2021-4044,X509_verify_cert
OpenSSL_0_9_8zc,openssl-0.9.8zc,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_0_9_8zc,openssl-0.9.8zc,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8zc,openssl-0.9.8zc,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8zc,openssl-0.9.8zc,CVE-2021-4044,SSL_do_handshake
OpenSSL_0_9_8zd,openssl-0.9.8zd,CVE-2021-4044,X509_verify_cert
OpenSSL_0_9_8zd,openssl-0.9.8zd,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_0_9_8zd,openssl-0.9.8zd,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8zd,openssl-0.9.8zd,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8zd,openssl-0.9.8zd,CVE-2021-4044,SSL_do_handshake
OpenSSL_0_9_8ze,openssl-0.9.8ze,CVE-2021-4044,X509_verify_cert
OpenSSL_0_9_8ze,openssl-0.9.8ze,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_0_9_8ze,openssl-0.9.8ze,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8ze,openssl-0.9.8ze,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8ze,openssl-0.9.8ze,CVE-2021-4044,SSL_do_handshake
OpenSSL_0_9_8zf,openssl-0.9.8zf,CVE-2021-4044,X509_verify_cert
OpenSSL_0_9_8zf,openssl-0.9.8zf,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_0_9_8zf,openssl-0.9.8zf,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8zf,openssl-0.9.8zf,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8zf,openssl-0.9.8zf,CVE-2021-4044,SSL_do_handshake
OpenSSL_0_9_8zg,openssl-0.9.8zg,CVE-2021-4044,X509_verify_cert
OpenSSL_0_9_8zg,openssl-0.9.8zg,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_0_9_8zg,openssl-0.9.8zg,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8zg,openssl-0.9.8zg,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8zg,openssl-0.9.8zg,CVE-2021-4044,SSL_do_handshake
OpenSSL_0_9_8zh,openssl-0.9.8zh,CVE-2021-4044,X509_verify_cert
OpenSSL_0_9_8zh,openssl-0.9.8zh,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_0_9_8zh,openssl-0.9.8zh,CVE-2021-4044,SSL_connect
OpenSSL_0_9_8zh,openssl-0.9.8zh,CVE-2021-4044,SSL_get_error
OpenSSL_0_9_8zh,openssl-0.9.8zh,CVE-2021-4044,SSL_do_handshake
OpenSSL_1_0_0,openssl-1.0.0,CVE-2021-4044,X509_verify_cert
OpenSSL_1_0_0,openssl-1.0.0,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_1_0_0,openssl-1.0.0,CVE-2021-4044,SSL_connect
OpenSSL_1_0_0,openssl-1.0.0,CVE-2021-4044,SSL_get_error
OpenSSL_1_0_0,openssl-1.0.0,CVE-2021-4044,SSL_do_handshake
OpenSSL_1_0_0-beta1,openssl-1.0.0-beta1,CVE-2021-4044,X509_verify_cert
OpenSSL_1_0_0-beta1,openssl-1.0.0-beta1,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_1_0_0-beta1,openssl-1.0.0-beta1,CVE-2021-4044,SSL_connect
OpenSSL_1_0_0-beta1,openssl-1.0.0-beta1,CVE-2021-4044,SSL_get_error
OpenSSL_1_0_0-beta1,openssl-1.0.0-beta1,CVE-2021-4044,SSL_do_handshake
OpenSSL_1_0_0-beta2,openssl-1.0.0-beta2,CVE-2021-4044,X509_verify_cert
OpenSSL_1_0_0-beta2,openssl-1.0.0-beta2,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_1_0_0-beta2,openssl-1.0.0-beta2,CVE-2021-4044,SSL_connect
OpenSSL_1_0_0-beta2,openssl-1.0.0-beta2,CVE-2021-4044,SSL_get_error
OpenSSL_1_0_0-beta2,openssl-1.0.0-beta2,CVE-2021-4044,SSL_do_handshake
OpenSSL_1_0_0-beta3,openssl-1.0.0-beta3,CVE-2021-4044,X509_verify_cert
OpenSSL_1_0_0-beta3,openssl-1.0.0-beta3,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_1_0_0-beta3,openssl-1.0.0-beta3,CVE-2021-4044,SSL_connect
OpenSSL_1_0_0-beta3,openssl-1.0.0-beta3,CVE-2021-4044,SSL_get_error
OpenSSL_1_0_0-beta3,openssl-1.0.0-beta3,CVE-2021-4044,SSL_do_handshake
OpenSSL_1_0_0-beta4,openssl-1.0.0-beta4,CVE-2021-4044,X509_verify_cert
OpenSSL_1_0_0-beta4,openssl-1.0.0-beta4,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_1_0_0-beta4,openssl-1.0.0-beta4,CVE-2021-4044,SSL_connect
OpenSSL_1_0_0-beta4,openssl-1.0.0-beta4,CVE-2021-4044,SSL_get_error
OpenSSL_1_0_0-beta4,openssl-1.0.0-beta4,CVE-2021-4044,SSL_do_handshake
OpenSSL_1_0_0-beta5,openssl-1.0.0-beta5,CVE-2021-4044,X509_verify_cert
OpenSSL_1_0_0-beta5,openssl-1.0.0-beta5,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_1_0_0-beta5,openssl-1.0.0-beta5,CVE-2021-4044,SSL_connect
OpenSSL_1_0_0-beta5,openssl-1.0.0-beta5,CVE-2021-4044,SSL_get_error
OpenSSL_1_0_0-beta5,openssl-1.0.0-beta5,CVE-2021-4044,SSL_do_handshake
OpenSSL_1_0_0-post-auto-reformat,openssl-1.0.0-post-auto-reformat,CVE-2021-4044,X509_verify_cert
OpenSSL_1_0_0-post-auto-reformat,openssl-1.0.0-post-auto-reformat,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_1_0_0-post-auto-reformat,openssl-1.0.0-post-auto-reformat,CVE-2021-4044,SSL_connect
OpenSSL_1_0_0-post-auto-reformat,openssl-1.0.0-post-auto-reformat,CVE-2021-4044,SSL_get_error
OpenSSL_1_0_0-post-auto-reformat,openssl-1.0.0-post-auto-reformat,CVE-2021-4044,SSL_do_handshake
OpenSSL_1_0_0-post-reformat,openssl-1.0.0-post-reformat,CVE-2021-4044,X509_verify_cert
OpenSSL_1_0_0-post-reformat,openssl-1.0.0-post-reformat,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_1_0_0-post-reformat,openssl-1.0.0-post-reformat,CVE-2021-4044,SSL_connect
OpenSSL_1_0_0-post-reformat,openssl-1.0.0-post-reformat,CVE-2021-4044,SSL_get_error
OpenSSL_1_0_0-post-reformat,openssl-1.0.0-post-reformat,CVE-2021-4044,SSL_do_handshake
OpenSSL_1_0_0-pre-auto-reformat,openssl-1.0.0-pre-auto-reformat,CVE-2021-4044,X509_verify_cert
OpenSSL_1_0_0-pre-auto-reformat,openssl-1.0.0-pre-auto-reformat,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_1_0_0-pre-auto-reformat,openssl-1.0.0-pre-auto-reformat,CVE-2021-4044,SSL_connect
OpenSSL_1_0_0-pre-auto-reformat,openssl-1.0.0-pre-auto-reformat,CVE-2021-4044,SSL_get_error
OpenSSL_1_0_0-pre-auto-reformat,openssl-1.0.0-pre-auto-reformat,CVE-2021-4044,SSL_do_handshake
OpenSSL_1_0_0-pre-reformat,openssl-1.0.0-pre-reformat,CVE-2021-4044,X509_verify_cert
OpenSSL_1_0_0-pre-reformat,openssl-1.0.0-pre-reformat,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_1_0_0-pre-reformat,openssl-1.0.0-pre-reformat,CVE-2021-4044,SSL_connect
OpenSSL_1_0_0-pre-reformat,openssl-1.0.0-pre-reformat,CVE-2021-4044,SSL_get_error
OpenSSL_1_0_0-pre-reformat,openssl-1.0.0-pre-reformat,CVE-2021-4044,SSL_do_handshake
OpenSSL_1_0_0a,openssl-1.0.0a,CVE-2021-4044,X509_verify_cert
OpenSSL_1_0_0a,openssl-1.0.0a,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_1_0_0a,openssl-1.0.0a,CVE-2021-4044,SSL_connect
OpenSSL_1_0_0a,openssl-1.0.0a,CVE-2021-4044,SSL_get_error
OpenSSL_1_0_0a,openssl-1.0.0a,CVE-2021-4044,SSL_do_handshake
OpenSSL_1_0_0b,openssl-1.0.0b,CVE-2021-4044,X509_verify_cert
OpenSSL_1_0_0b,openssl-1.0.0b,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_1_0_0b,openssl-1.0.0b,CVE-2021-4044,SSL_connect
OpenSSL_1_0_0b,openssl-1.0.0b,CVE-2021-4044,SSL_get_error
OpenSSL_1_0_0b,openssl-1.0.0b,CVE-2021-4044,SSL_do_handshake
OpenSSL_1_0_0c,openssl-1.0.0c,CVE-2021-4044,X509_verify_cert
OpenSSL_1_0_0c,openssl-1.0.0c,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_1_0_0c,openssl-1.0.0c,CVE-2021-4044,SSL_connect
OpenSSL_1_0_0c,openssl-1.0.0c,CVE-2021-4044,SSL_get_error
OpenSSL_1_0_0c,openssl-1.0.0c,CVE-2021-4044,SSL_do_handshake
OpenSSL_1_0_0d,openssl-1.0.0d,CVE-2021-4044,X509_verify_cert
OpenSSL_1_0_0d,openssl-1.0.0d,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_1_0_0d,openssl-1.0.0d,CVE-2021-4044,SSL_connect
OpenSSL_1_0_0d,openssl-1.0.0d,CVE-2021-4044,SSL_get_error
OpenSSL_1_0_0d,openssl-1.0.0d,CVE-2021-4044,SSL_do_handshake
OpenSSL_1_0_0e,openssl-1.0.0e,CVE-2021-4044,X509_verify_cert
OpenSSL_1_0_0e,openssl-1.0.0e,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_1_0_0e,openssl-1.0.0e,CVE-2021-4044,SSL_connect
OpenSSL_1_0_0e,openssl-1.0.0e,CVE-2021-4044,SSL_get_error
OpenSSL_1_0_0e,openssl-1.0.0e,CVE-2021-4044,SSL_do_handshake
OpenSSL_1_0_0f,openssl-1.0.0f,CVE-2021-4044,X509_verify_cert
OpenSSL_1_0_0f,openssl-1.0.0f,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_1_0_0f,openssl-1.0.0f,CVE-2021-4044,SSL_connect
OpenSSL_1_0_0f,openssl-1.0.0f,CVE-2021-4044,SSL_get_error
OpenSSL_1_0_0f,openssl-1.0.0f,CVE-2021-4044,SSL_do_handshake
OpenSSL_1_0_0g,openssl-1.0.0g,CVE-2021-4044,X509_verify_cert
OpenSSL_1_0_0g,openssl-1.0.0g,CVE-2021-4044,SSL_CTX_set_cert_verify_callback
OpenSSL_1_0_0g,openssl-1.0.0g,CVE-2021-4044,SSL_connect
OpenSSL_1_0_0g,openssl-1.0.0g,CVE-2021-4044,SSL_get_error
